void Simulation::allocateMemory(): 0.0000033800s
void Simulation::updateVelocity(): 0.0010797070s
void Simulation::updatePosition(): 0.0000062900s
void Simulation::preventMoveAgainstForce(): 0.0000007000s
void Simulation::step(): 0.0011125580s
void Simulation::updateVelocity(): 0.0010806470s
void Simulation::updatePosition(): 0.0000012200s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0011085470s
void Simulation::updateVelocity(): 0.0010672970s
void Simulation::updatePosition(): 0.0000032100s
void Simulation::preventMoveAgainstForce(): 0.0000006800s
void Simulation::step(): 0.0010974080s
void Simulation::updateVelocity(): 0.0010740270s
void Simulation::updatePosition(): 0.0000012100s
void Simulation::preventMoveAgainstForce(): 0.0000006300s
void Simulation::step(): 0.0011017370s
void Simulation::updateVelocity(): 0.0010741570s
void Simulation::updatePosition(): 0.0000049100s
void Simulation::preventMoveAgainstForce(): 0.0000007000s
void Simulation::step(): 0.0011054470s
void Simulation::pairDistribution(double *histogram, int size, double coef): 0.0003970870s
double Simulation::Ekin(): 0.0000064000s
double Simulation::minDistance(int idx): 0.0000007300s
double Simulation::minDistance(int idx): 0.0000006900s
double Simulation::minDistance(int idx): 0.0000006300s
double Simulation::minDistance(int idx): 0.0000003900s
double Simulation::minDistance(int idx): 0.0000152010s
double Simulation::minDistance(int idx): 0.0000448410s
double Simulation::minDistance(int idx): 0.0000602700s
double Simulation::minDistance(int idx): 0.0000007500s
double Simulation::minDistance(int idx): 0.0000482410s
double Simulation::minDistance(int idx): 0.0000433010s
double Simulation::minDistance(int idx): 0.0000006800s
double Simulation::minDistance(int idx): 0.0000100710s
double Simulation::minDistance(int idx): 0.0000794910s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000476400s
double Simulation::minDistance(int idx): 0.0000265900s
double Simulation::minDistance(int idx): 0.0000770310s
double Simulation::minDistance(int idx): 0.0000114800s
double Simulation::minDistance(int idx): 0.0000006900s
double Simulation::minDistance(int idx): 0.0000476210s
double Simulation::minDistance(int idx): 0.0000126400s
double Simulation::minDistance(int idx): 0.0000703910s
double Simulation::minDistance(int idx): 0.0000397000s
double Simulation::minDistance(int idx): 0.0000006400s
double Simulation::minDistance(int idx): 0.0000448710s
double Simulation::minDistance(int idx): 0.0000121900s
double Simulation::minDistance(int idx): 0.0000332210s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000426410s
double Simulation::minDistance(int idx): 0.0000704310s
double Simulation::minDistance(int idx): 0.0000127210s
double Simulation::minDistance(int idx): 0.0000006800s
double Simulation::minDistance(int idx): 0.0000500510s
double Simulation::minDistance(int idx): 0.0000421900s
double Simulation::minDistance(int idx): 0.0000105700s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000598300s
double Simulation::minDistance(int idx): 0.0000372710s
double Simulation::minDistance(int idx): 0.0000105900s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000594110s
double Simulation::minDistance(int idx): 0.0000369110s
double Simulation::minDistance(int idx): 0.0000103900s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000588510s
double Simulation::minDistance(int idx): 0.0000367100s
double Simulation::minDistance(int idx): 0.0000104300s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000591110s
double Simulation::minDistance(int idx): 0.0000369100s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000105300s
double Simulation::minDistance(int idx): 0.0000423210s
double Simulation::minDistance(int idx): 0.0000704710s
double Simulation::minDistance(int idx): 0.0000006500s
double Simulation::minDistance(int idx): 0.0000123710s
double Simulation::minDistance(int idx): 0.0000498200s
double Simulation::minDistance(int idx): 0.0000425610s
double Simulation::minDistance(int idx): 0.0000120010s
double Simulation::minDistance(int idx): 0.0000006500s
double Simulation::minDistance(int idx): 0.0000592410s
double Simulation::minDistance(int idx): 0.0000369010s
double Simulation::minDistance(int idx): 0.0000105200s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000590910s
double Simulation::minDistance(int idx): 0.0000367610s
double Simulation::minDistance(int idx): 0.0000105600s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000589910s
double Simulation::minDistance(int idx): 0.0000368600s
double Simulation::minDistance(int idx): 0.0000104300s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000590110s
double Simulation::minDistance(int idx): 0.0000367800s
double Simulation::minDistance(int idx): 0.0000105000s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000590510s
double Simulation::minDistance(int idx): 0.0000368410s
double Simulation::minDistance(int idx): 0.0000108110s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000591410s
double Simulation::minDistance(int idx): 0.0000366810s
double Simulation::minDistance(int idx): 0.0000105400s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000594410s
double Simulation::minDistance(int idx): 0.0000368110s
double Simulation::minDistance(int idx): 0.0000104200s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000588210s
double Simulation::minDistance(int idx): 0.0000367500s
double Simulation::minDistance(int idx): 0.0000104200s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000587910s
double Simulation::minDistance(int idx): 0.0000365100s
double Simulation::minDistance(int idx): 0.0000104100s
double Simulation::minDistance(int idx): 0.0000005600s
double Simulation::minDistance(int idx): 0.0000085900s
double Simulation::minDistance(int idx): 0.0000612410s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000396610s
double Simulation::minDistance(int idx): 0.0000595810s
double Simulation::minDistance(int idx): 0.0000115810s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000357510s
double Simulation::minDistance(int idx): 0.0000716010s
double Simulation::minDistance(int idx): 0.0000109000s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000357700s
double Simulation::minDistance(int idx): 0.0000591110s
double Simulation::minDistance(int idx): 0.0000095700s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000357410s
double Simulation::minDistance(int idx): 0.0000591210s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000114900s
double Simulation::minDistance(int idx): 0.0000355500s
double Simulation::minDistance(int idx): 0.0000561010s
double Simulation::minDistance(int idx): 0.0000357210s
double Simulation::minDistance(int idx): 0.0000117510s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000095300s
double Simulation::minDistance(int idx): 0.0000356610s
double Simulation::minDistance(int idx): 0.0000004800s
double Simulation::minDistance(int idx): 0.0000389310s
double Simulation::minDistance(int idx): 0.0000367200s
double Simulation::minDistance(int idx): 0.0000440510s
double Simulation::minDistance(int idx): 0.0000111400s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000570400s
double Simulation::minDistance(int idx): 0.0000004500s
double Simulation::minDistance(int idx): 0.0000093310s
double Simulation::minDistance(int idx): 0.0000357710s
double Simulation::minDistance(int idx): 0.0000103200s
double Simulation::minDistance(int idx): 0.0000357410s
double Simulation::minDistance(int idx): 0.0000565210s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000292810s
double Simulation::minDistance(int idx): 0.0000086700s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000381910s
double Simulation::minDistance(int idx): 0.0000571710s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000107000s
double Simulation::minDistance(int idx): 0.0000357110s
double Simulation::minDistance(int idx): 0.0000560210s
double Simulation::minDistance(int idx): 0.0000357210s
double Simulation::minDistance(int idx): 0.0000107610s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000409710s
double Simulation::minDistance(int idx): 0.0000004800s
double Simulation::minDistance(int idx): 0.0000088700s
double Simulation::minDistance(int idx): 0.0000356610s
double Simulation::minDistance(int idx): 0.0000613010s
double Simulation::minDistance(int idx): 0.0000005500s
double Simulation::minDistance(int idx): 0.0000106800s
double Simulation::minDistance(int idx): 0.0000357310s
double Simulation::minDistance(int idx): 0.0000564910s
double Simulation::minDistance(int idx): 0.0000357210s
double Simulation::minDistance(int idx): 0.0000119000s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000050300s
double Simulation::minDistance(int idx): 0.0000394310s
double Simulation::minDistance(int idx): 0.0000005500s
double Simulation::minDistance(int idx): 0.0000356210s
double Simulation::minDistance(int idx): 0.0000391810s
double Simulation::minDistance(int idx): 0.0000355810s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000111500s
double Simulation::minDistance(int idx): 0.0000110600s
double Simulation::minDistance(int idx): 0.0000559310s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000357010s
double Simulation::minDistance(int idx): 0.0000590510s
double Simulation::minDistance(int idx): 0.0000097300s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000355310s
double Simulation::minDistance(int idx): 0.0000565810s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000106700s
double Simulation::minDistance(int idx): 0.0000357400s
double Simulation::minDistance(int idx): 0.0000148800s
double Simulation::minDistance(int idx): 0.0000596810s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000356500s
double Simulation::minDistance(int idx): 0.0000579410s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000111900s
double Simulation::minDistance(int idx): 0.0000356710s
double Simulation::minDistance(int idx): 0.0000119400s
double Simulation::minDistance(int idx): 0.0000356910s
double Simulation::minDistance(int idx): 0.0000568310s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000102500s
double Simulation::minDistance(int idx): 0.0000055900s
double Simulation::minDistance(int idx): 0.0000142800s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000100510s
double Simulation::minDistance(int idx): 0.0000356100s
double Simulation::minDistance(int idx): 0.0000507510s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000403110s
double Simulation::minDistance(int idx): 0.0000098900s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000356600s
double Simulation::minDistance(int idx): 0.0000555310s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000098200s
double Simulation::minDistance(int idx): 0.0000355800s
double Simulation::minDistance(int idx): 0.0000118010s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000571200s
double Simulation::minDistance(int idx): 0.0000357210s
double Simulation::minDistance(int idx): 0.0000590510s
double Simulation::minDistance(int idx): 0.0000125610s
double Simulation::minDistance(int idx): 0.0000006200s
double Simulation::minDistance(int idx): 0.0000357010s
double Simulation::minDistance(int idx): 0.0000712110s
double Simulation::minDistance(int idx): 0.0000016100s
double Simulation::minDistance(int idx): 0.0000471500s
double Simulation::minDistance(int idx): 0.0000218700s
double Simulation::minDistance(int idx): 0.0000103800s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000704010s
double Simulation::minDistance(int idx): 0.0000359500s
double Simulation::minDistance(int idx): 0.0000116300s
double Simulation::minDistance(int idx): 0.0000564610s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000357610s
double Simulation::minDistance(int idx): 0.0000577310s
double Simulation::minDistance(int idx): 0.0000100800s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000357400s
double Simulation::minDistance(int idx): 0.0000583810s
double Simulation::minDistance(int idx): 0.0000099500s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000359210s
double Simulation::minDistance(int idx): 0.0000570110s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000107100s
double Simulation::minDistance(int idx): 0.0000357200s
