void Simulation::allocateMemory(): 0.0000049400s
double Simulation::minDistance(int idx): 0.0000033200s
double Simulation::minDistance(int idx): 0.0000054010s
double Simulation::minDistance(int idx): 0.0000005600s
double Simulation::minDistance(int idx): 0.0000003400s
double Simulation::minDistance(int idx): 0.0000031500s
double Simulation::minDistance(int idx): 0.0000035800s
double Simulation::minDistance(int idx): 0.0000004800s
double Simulation::minDistance(int idx): 0.0000034500s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000034300s
double Simulation::minDistance(int idx): 0.0000004500s
double Simulation::minDistance(int idx): 0.0000033700s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000033900s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000033300s
double Simulation::minDistance(int idx): 0.0000004300s
double Simulation::minDistance(int idx): 0.0000032900s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000033100s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000034510s
double Simulation::minDistance(int idx): 0.0000004300s
double Simulation::minDistance(int idx): 0.0000034100s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000033800s
double Simulation::minDistance(int idx): 0.0000004310s
double Simulation::minDistance(int idx): 0.0000034000s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000033400s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000034000s
double Simulation::minDistance(int idx): 0.0000004300s
double Simulation::minDistance(int idx): 0.0000033900s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000036200s
double Simulation::minDistance(int idx): 0.0000004500s
double Simulation::minDistance(int idx): 0.0000033800s
double Simulation::minDistance(int idx): 0.0000004300s
double Simulation::minDistance(int idx): 0.0000033300s
double Simulation::minDistance(int idx): 0.0000004500s
double Simulation::minDistance(int idx): 0.0000033400s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000039300s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000033400s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000038210s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000033100s
double Simulation::minDistance(int idx): 0.0000004300s
double Simulation::minDistance(int idx): 0.0000032600s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000033100s
double Simulation::minDistance(int idx): 0.0000004300s
double Simulation::minDistance(int idx): 0.0000047500s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000034700s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000034300s
double Simulation::minDistance(int idx): 0.0000004200s
double Simulation::minDistance(int idx): 0.0000032200s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000033600s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000033200s
double Simulation::minDistance(int idx): 0.0000004200s
double Simulation::minDistance(int idx): 0.0000033300s
double Simulation::minDistance(int idx): 0.0000004300s
double Simulation::minDistance(int idx): 0.0000033600s
double Simulation::minDistance(int idx): 0.0000004300s
double Simulation::minDistance(int idx): 0.0000034100s
double Simulation::minDistance(int idx): 0.0000004200s
double Simulation::minDistance(int idx): 0.0000034200s
double Simulation::minDistance(int idx): 0.0000004300s
double Simulation::minDistance(int idx): 0.0000040100s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000034000s
double Simulation::minDistance(int idx): 0.0000004300s
double Simulation::minDistance(int idx): 0.0000033800s
double Simulation::minDistance(int idx): 0.0000004300s
double Simulation::minDistance(int idx): 0.0000032000s
double Simulation::minDistance(int idx): 0.0000004200s
double Simulation::minDistance(int idx): 0.0000055800s
double Simulation::minDistance(int idx): 0.0000008400s
double Simulation::minDistance(int idx): 0.0000043600s
double Simulation::minDistance(int idx): 0.0000004300s
double Simulation::minDistance(int idx): 0.0000027400s
double Simulation::minDistance(int idx): 0.0000003500s
double Simulation::minDistance(int idx): 0.0000126410s
double Simulation::minDistance(int idx): 0.0000006600s
double Simulation::minDistance(int idx): 0.0000105300s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000101000s
double Simulation::minDistance(int idx): 0.0000004800s
double Simulation::minDistance(int idx): 0.0000098200s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000100100s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000100600s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000097800s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000098110s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000097500s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000121810s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000099600s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000098100s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000097800s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000099200s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000099200s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000096900s
double Simulation::minDistance(int idx): 0.0000004800s
double Simulation::minDistance(int idx): 0.0000097710s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000097300s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000007300s
double Simulation::minDistance(int idx): 0.0000351310s
double Simulation::minDistance(int idx): 0.0000053400s
double Simulation::minDistance(int idx): 0.0000008100s
double Simulation::minDistance(int idx): 0.0000004000s
double Simulation::minDistance(int idx): 0.0000056400s
double Simulation::minDistance(int idx): 0.0000125310s
double Simulation::minDistance(int idx): 0.0000006100s
double Simulation::minDistance(int idx): 0.0000103300s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000097700s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000105500s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000103100s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000095800s
double Simulation::minDistance(int idx): 0.0000004800s
double Simulation::minDistance(int idx): 0.0000096100s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000096610s
double Simulation::minDistance(int idx): 0.0000196710s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000126900s
double Simulation::minDistance(int idx): 0.0000004900s
double Simulation::minDistance(int idx): 0.0000121010s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000121600s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000118110s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000121500s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000125310s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000158100s
double Simulation::minDistance(int idx): 0.0000004800s
double Simulation::minDistance(int idx): 0.0000120010s
double Simulation::minDistance(int idx): 0.0000004800s
double Simulation::minDistance(int idx): 0.0000124500s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000120300s
double Simulation::minDistance(int idx): 0.0000004500s
double Simulation::minDistance(int idx): 0.0000118900s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000119400s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000118500s
double Simulation::minDistance(int idx): 0.0000004500s
double Simulation::minDistance(int idx): 0.0000118400s
double Simulation::minDistance(int idx): 0.0000004500s
double Simulation::minDistance(int idx): 0.0000149500s
double Simulation::minDistance(int idx): 0.0000007500s
double Simulation::minDistance(int idx): 0.0000103600s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000163200s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000126500s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000189700s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000133700s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000130500s
double Simulation::minDistance(int idx): 0.0000004800s
double Simulation::minDistance(int idx): 0.0000125900s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000198600s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000195900s
double Simulation::minDistance(int idx): 0.0000004400s
double Simulation::minDistance(int idx): 0.0000152100s
double Simulation::minDistance(int idx): 0.0000004500s
double Simulation::minDistance(int idx): 0.0000097500s
double Simulation::minDistance(int idx): 0.0000004500s
double Simulation::avgMinDistance(): 0.0030625680s
void Simulation::updateVelocity(): 0.0016392050s
void Simulation::updatePosition(): 0.0000011200s
void Simulation::preventMoveAgainstForce(): 0.0000005300s
void Simulation::step(): 0.0016648460s
void Simulation::updateVelocity(): 0.0017761380s
void Simulation::updatePosition(): 0.0000011800s
void Simulation::preventMoveAgainstForce(): 0.0000005300s
void Simulation::step(): 0.0018032580s
void Simulation::updateVelocity(): 0.0016124660s
void Simulation::updatePosition(): 0.0000011300s
void Simulation::preventMoveAgainstForce(): 0.0000005200s
void Simulation::step(): 0.0016376060s
void Simulation::updateVelocity(): 0.0018597290s
void Simulation::updatePosition(): 0.0000012310s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0018867100s
void Simulation::updateVelocity(): 0.0019459500s
void Simulation::updatePosition(): 0.0000012300s
void Simulation::preventMoveAgainstForce(): 0.0000005500s
void Simulation::step(): 0.0019739210s
void Simulation::updateVelocity(): 0.0017151270s
void Simulation::updatePosition(): 0.0000013100s
void Simulation::preventMoveAgainstForce(): 0.0000005400s
void Simulation::step(): 0.0017412870s
void Simulation::updateVelocity(): 0.0016427460s
void Simulation::updatePosition(): 0.0000011400s
void Simulation::preventMoveAgainstForce(): 0.0000005100s
void Simulation::step(): 0.0016698660s
void Simulation::updateVelocity(): 0.0017180170s
void Simulation::updatePosition(): 0.0000012300s
void Simulation::preventMoveAgainstForce(): 0.0000005400s
void Simulation::step(): 0.0017452980s
void Simulation::updateVelocity(): 0.0016845960s
void Simulation::updatePosition(): 0.0000011900s
void Simulation::preventMoveAgainstForce(): 0.0000005400s
void Simulation::step(): 0.0017126270s
void Simulation::updateVelocity(): 0.0015751540s
void Simulation::updatePosition(): 0.0000063000s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0016026950s
void Simulation::updateVelocity(): 0.0015948050s
void Simulation::updatePosition(): 0.0000012200s
void Simulation::preventMoveAgainstForce(): 0.0000005400s
void Simulation::step(): 0.0016202550s
void Simulation::updateVelocity(): 0.0017021970s
void Simulation::updatePosition(): 0.0000012000s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0017284780s
void Simulation::updateVelocity(): 0.0016146150s
void Simulation::updatePosition(): 0.0000012000s
void Simulation::preventMoveAgainstForce(): 0.0000005600s
void Simulation::step(): 0.0016400550s
void Simulation::updateVelocity(): 0.0015823750s
void Simulation::updatePosition(): 0.0000010700s
void Simulation::preventMoveAgainstForce(): 0.0000005610s
void Simulation::step(): 0.0016041260s
void Simulation::updateVelocity(): 0.0017036960s
void Simulation::updatePosition(): 0.0000012400s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0017293970s
void Simulation::updateVelocity(): 0.0019195050s
void Simulation::updatePosition(): 0.0000015000s
void Simulation::preventMoveAgainstForce(): 0.0000006200s
void Simulation::step(): 0.0019572260s
void Simulation::updateVelocity(): 0.0017672280s
void Simulation::updatePosition(): 0.0000012100s
void Simulation::preventMoveAgainstForce(): 0.0000005500s
